trip_id,arrival_time,departure_time,stop_id,stop_sequence
WD104,16:13:40,16:14:50,35_1,18
WD104,16:14:50,16:16:00,240_1,19
WD104,16:16:00,16:17:10,137_1,20
WD104,16:17:10,16:18:20,295_1,21
WD104,16:18:20,16:19:30,194_1,22
WD104,16:19:30,16:20:40,281_1,23
WD104,16:20:40,16:21:50,33_1,24
WD104,16:21:50,16:23:00,348_1,25
WD104,16:23:00,16:24:10,4_1,26
WD104,16:24:10,16:25:20,10_1,27
WD104,16:25:20,16:26:30,12_1,28
WD104,16:26:30,16:27:40,11_1,29
WD104,16:27:40,16:28:50,498_1,30
WD104,16:28:50,16:30:00,366_1,31
WD104,16:30:00,16:31:10,347_1,32
WD104,16:31:10,16:32:20,294_1,33
WD104,16:32:20,17:05:00,81_1,34
WD105,16:05:00,16:05:00,41_1,1
WD105,16:05:00,16:06:10,45_1,2
WD105,16:06:10,16:07:20,16_1,3
WD105,16:07:20,16:08:30,5_1,4
WD105,16:08:30,16:09:40,14_1,5
WD105,16:09:40,16:10:50,355_1,6
WD105,16:10:50,16:12:00,20_1,7
WD105,16:12:00,16:13:10,15_1,8
WD105,16:13:10,16:14:20,13_1,9
WD105,16:14:20,16:15:30,42_1,10
WD105,16:15:30,16:16:40,375_1,11
WD105,16:16:40,16:17:50,309_1,12
WD105,16:17:50,16:19:00,19_1,13
WD105,16:19:00,16:20:10,22_1,14
WD105,16:20:10,16:21:20,48_1,15
WD105,16:21:20,16:22:30,37_1,16
WD105,16:22:30,16:23:40,30_1,17
WD105,16:23:40,16:24:50,35_1,18
WD105,16:24:50,16:26:00,240_1,19
WD105,16:26:00,16:27:10,137_1,20
WD105,16:27:10,16:28:20,295_1,21
WD105,16:28:20,16:29:30,194_1,22
WD105,16:29:30,16:30:40,281_1,23
WD105,16:30:40,16:31:50,33_1,24
WD105,16:31:50,16:33:00,348_1,25
WD105,16:33:00,16:34:10,4_1,26
WD105,16:34:10,16:35:20,10_1,27
WD105,16:35:20,16:36:30,12_1,28
WD105,16:36:30,16:37:40,11_1,29
WD105,16:37:40,16:38:50,498_1,30
WD105,16:38:50,16:40:00,366_1,31
WD105,16:40:00,16:41:10,347_1,32
WD105,16:41:10,16:42:20,294_1,33
WD105,16:42:20,17:15:00,81_1,34
WD106,16:10:00,16:10:00,41_1,1
WD106,16:10:00,16:11:10,45_1,2
WD106,16:11:10,16:12:20,16_1,3
WD106,16:12:20,16:13:30,5_1,4
WD106,16:13:30,16:14:40,14_1,5
WD106,16:14:40,16:15:50,355_1,6
WD106,16:15:50,16:17:00,20_1,7
WD106,16:17:00,16:18:10,15_1,8
WD106,16:18:10,16:19:20,13_1,9
WD106,16:19:20,16:20:30,42_1,10
WD106,16:20:30,16:21:40,375_1,11
WD106,16:21:40,16:22:50,309_1,12
WD106,16:22:50,16:24:00,19_1,13
WD106,16:24:00,16:25:10,22_1,14
WD106,16:25:10,16:26:20,48_1,15
WD106,16:26:20,16:27:30,37_1,16
WD106,16:27:30,16:28:40,30_1,17
WD106,16:28:40,16:29:50,35_1,18
WD106,16:29:50,16:31:00,240_1,19
WD106,16:31:00,16:32:10,137_1,20
WD106,16:32:10,16:33:20,295_1,21
WD106,16:33:20,16:34:30,194_1,22
WD106,16:34:30,16:35:40,281_1,23
WD106,16:35:40,16:36:50,33_1,24
WD106,16:36:50,16:38:00,348_1,25
WD106,16:38:00,16:39:10,4_1,26
WD106,16:39:10,16:40:20,10_1,27
WD106,16:40:20,16:41:30,12_1,28
WD106,16:41:30,16:42:40,11_1,29
WD106,16:42:40,16:43:50,498_1,30
WD106,16:43:50,16:45:00,366_1,31
WD106,16:45:00,16:46:10,347_1,32
WD106,16:46:10,16:47:20,294_1,33
WD106,16:47:20,17:20:00,81_1,34
WD107,16:15:00,16:15:00,41_1,1
WD107,16:15:00,16:16:10,45_1,2
WD107,16:16:10,16:17:20,16_1,3
WD107,16:17:20,16:18:30,5_1,4
WD107,16:18:30,16:19:40,14_1,5
WD107,16:19:40,16:20:50,355_1,6
WD107,16:20:50,16:22:00,20_1,7
WD107,16:22:00,16:23:10,15_1,8
WD107,16:23:10,16:24:20,13_1,9
WD107,16:24:20,16:25:30,42_1,10
WD107,16:25:30,16:26:40,375_1,11
WD107,16:26:40,16:27:50,309_1,12
WD107,16:27:50,16:29:00,19_1,13
WD107,16:29:00,16:30:10,22_1,14
WD107,16:30:10,16:31:20,48_1,15
WD107,16:31:20,16:32:30,37_1,16
WD107,16:32:30,16:33:40,30_1,17
WD107,16:33:40,16:34:50,35_1,18
WD107,16:34:50,16:36:00,240_1,19
WD107,16:36:00,16:37:10,137_1,20
WD107,16:37:10,16:38:20,295_1,21
WD107,16:38:20,16:39:30,194_1,22
WD107,16:39:30,16:40:40,281_1,23
WD107,16:40:40,16:41:50,33_1,24
WD107,16:41:50,16:43:00,348_1,25
WD107,16:43:00,16:44:10,4_1,26
WD107,16:44:10,16:45:20,10_1,27
WD107,16:45:20,16:46:30,12_1,28
WD107,16:46:30,16:47:40,11_1,29
WD107,16:47:40,16:48:50,498_1,30
WD107,16:48:50,16:50:00,366_1,31
WD107,16:50:00,16:51:10,347_1,32
WD107,16:51:10,16:52:20,294_1,33
WD107,16:52:20,17:25:00,81_1,34
WD108,16:20:00,16:20:00,41_1,1
WD108,16:20:00,16:21:10,45_1,2
WD108,16:21:10,16:22:20,16_1,3
WD108,16:22:20,16:23:30,5_1,4
WD108,16:23:30,16:24:40,14_1,5
WD108,16:24:40,16:25:50,355_1,6
WD108,16:25:50,16:27:00,20_1,7
WD108,16:27:00,16:28:10,15_1,8
WD108,16:28:10,16:29:20,13_1,9
WD108,16:29:20,16:30:30,42_1,10
WD108,16:30:30,16:31:40,375_1,11
WD108,16:31:40,16:32:50,309_1,12
WD108,16:32:50,16:34:00,19_1,13
WD108,16:34:00,16:35:10,22_1,14
WD108,16:35:10,16:36:20,48_1,15
WD108,16:36:20,16:37:30,37_1,16
WD108,16:37:30,16:38:40,30_1,17
WD108,16:38:40,16:39:50,35_1,18
WD108,16:39:50,16:41:00,240_1,19
WD108,16:41:00,16:42:10,137_1,20
WD108,16:42:10,16:43:20,295_1,21
WD108,16:43:20,16:44:30,194_1,22
WD108,16:44:30,16:45:40,281_1,23
WD108,16:45:40,16:46:50,33_1,24
WD108,16:46:50,16:48:00,348_1,25
WD108,16:48:00,16:49:10,4_1,26
WD108,16:49:10,16:50:20,10_1,27
WD108,16:50:20,16:51:30,12_1,28
WD108,16:51:30,16:52:40,11_1,29
WD108,16:52:40,16:53:50,498_1,30
WD108,16:53:50,16:55:00,366_1,31
WD108,16:55:00,16:56:10,347_1,32
WD108,16:56:10,16:57:20,294_1,33
WD108,16:57:20,17:30:00,81_1,34
WD109,16:30:00,16:30:00,41_1,1
WD109,16:30:00,16:31:10,45_1,2
WD109,16:31:10,16:32:20,16_1,3
WD109,16:32:20,16:33:30,5_1,4
WD109,16:33:30,16:34:40,14_1,5
WD109,16:34:40,16:35:50,355_1,6
WD109,16:35:50,16:37:00,20_1,7
WD109,16:37:00,16:38:10,15_1,8
WD109,16:38:10,16:39:20,13_1,9
WD109,16:39:20,16:40:30,42_1,10
WD109,16:40:30,16:41:40,375_1,11
WD109,16:41:40,16:42:50,309_1,12
WD109,16:42:50,16:44:00,19_1,13
WD109,16:44:00,16:45:10,22_1,14
WD109,16:45:10,16:46:20,48_1,15
WD109,16:46:20,16:47:30,37_1,16
WD109,16:47:30,16:48:40,30_1,17
WD109,16:48:40,16:49:50,35_1,18
WD109,16:49:50,16:51:00,240_1,19
WD109,16:51:00,16:52:10,137_1,20
WD109,16:52:10,16:53:20,295_1,21
WD109,16:53:20,16:54:30,194_1,22
WD109,16:54:30,16:55:40,281_1,23
WD109,16:55:40,16:56:50,33_1,24
WD109,16:56:50,16:58:00,348_1,25
WD109,16:58:00,16:59:10,4_1,26
WD109,16:59:10,17:00:20,10_1,27
WD109,17:00:20,17:01:30,12_1,28
WD109,17:01:30,17:02:40,11_1,29
WD109,17:02:40,17:03:50,498_1,30
WD109,17:03:50,17:05:00,366_1,31
WD109,17:05:00,17:06:10,347_1,32
WD109,17:06:10,17:07:20,294_1,33
WD109,17:07:20,17:40:00,81_1,34
WD110,16:35:00,16:35:00,41_1,1
WD110,16:35:00,16:36:10,45_1,2
WD110,16:36:10,16:37:20,16_1,3
WD110,16:37:20,16:38:30,5_1,4
WD110,16:38:30,16:39:40,14_1,5
WD110,16:39:40,16:40:50,355_1,6
WD110,16:40:50,16:42:00,20_1,7
WD110,16:42:00,16:43:10,15_1,8
WD110,16:43:10,16:44:20,13_1,9
WD110,16:44:20,16:45:30,42_1,10
WD110,16:45:30,16:46:40,375_1,11
WD110,16:46:40,16:47:50,309_1,12
WD110,16:47:50,16:49:00,19_1,13
WD110,16:49:00,16:50:10,22_1,14
WD110,16:50:10,16:51:20,48_1,15
WD110,16:51:20,16:52:30,37_1,16
WD110,16:52:30,16:53:40,30_1,17
WD110,16:53:40,16:54:50,35_1,18
WD110,16:54:50,16:56:00,240_1,19
WD110,16:56:00,16:57:10,137_1,20
WD110,16:57:10,16:58:20,295_1,21
WD110,16:58:20,16:59:30,194_1,22
WD110,16:59:30,17:00:40,281_1,23
WD110,17:00:40,17:01:50,33_1,24
WD110,17:01:50,17:03:00,348_1,25
WD110,17:03:00,17:04:10,4_1,26
WD110,17:04:10,17:05:20,10_1,27
WD110,17:05:20,17:06:30,12_1,28
WD110,17:06:30,17:07:40,11_1,29
WD110,17:07:40,17:08:50,498_1,30
WD110,17:08:50,17:10:00,366_1,31
WD110,17:10:00,17:11:10,347_1,32
WD110,17:11:10,17:12:20,294_1,33
WD110,17:12:20,17:45:00,81_1,34
WD111,16:40:00,16:40:00,41_1,1
WD111,16:40:00,16:41:10,45_1,2
WD111,16:41:10,16:42:20,16_1,3
WD111,16:42:20,16:43:30,5_1,4
WD111,16:43:30,16:44:40,14_1,5
WD111,16:44:40,16:45:50,355_1,6
WD111,16:45:50,16:47:00,20_1,7
WD111,16:47:00,16:48:10,15_1,8
WD111,16:48:10,16:49:20,13_1,9
WD111,16:49:20,16:50:30,42_1,10
WD111,16:50:30,16:51:40,375_1,11
WD111,16:51:40,16:52:50,309_1,12
WD111,16:52:50,16:54:00,19_1,13
WD111,16:54:00,16:55:10,22_1,14
WD111,16:55:10,16:56:20,48_1,15
WD111,16:56:20,16:57:30,37_1,16
WD111,16:57:30,16:58:40,30_1,17
WD111,16:58:40,16:59:50,35_1,18
WD111,16:59:50,17:01:00,240_1,19
WD111,17:01:00,17:02:10,137_1,20
WD111,17:02:10,17:03:20,295_1,21
WD111,17:03:20,17:04:30,194_1,22
WD111,17:04:30,17:05:40,281_1,23
WD111,17:05:40,17:06:50,33_1,24
WD111,17:06:50,17:08:00,348_1,25
WD111,17:08:00,17:09:10,4_1,26
WD111,17:09:10,17:10:20,10_1,27
WD111,17:10:20,17:11:30,12_1,28
WD111,17:11:30,17:12:40,11_1,29
WD111,17:12:40,17:13:50,498_1,30
WD111,17:13:50,17:15:00,366_1,31
WD111,17:15:00,17:16:10,347_1,32
WD111,17:16:10,17:17:20,294_1,33
WD111,17:17:20,17:50:00,81_1,34
WD112,16:50:00,16:50:00,41_1,1
WD112,16:50:00,16:51:10,45_1,2
WD112,16:51:10,16:52:20,16_1,3
WD112,16:52:20,16:53:30,5_1,4
WD112,16:53:30,16:54:40,14_1,5
WD112,16:54:40,16:55:50,355_1,6
WD112,16:55:50,16:57:00,20_1,7
WD112,16:57:00,16:58:10,15_1,8
WD112,16:58:10,16:59:20,13_1,9
WD112,16:59:20,17:00:30,42_1,10
WD112,17:00:30,17:01:40,375_1,11
WD112,17:01:40,17:02:50,309_1,12
WD112,17:02:50,17:04:00,19_1,13
WD112,17:04:00,17:05:10,22_1,14
WD112,17:05:10,17:06:20,48_1,15
WD112,17:06:20,17:07:30,37_1,16
WD112,17:07:30,17:08:40,30_1,17
WD112,17:08:40,17:09:50,35_1,18
WD112,17:09:50,17:11:00,240_1,19
WD112,17:11:00,17:12:10,137_1,20
WD112,17:12:10,17:13:20,295_1,21
WD112,17:13:20,17:14:30,194_1,22
WD112,17:14:30,17:15:40,281_1,23
WD112,17:15:40,17:16:50,33_1,24
WD112,17:16:50,17:18:00,348_1,25
WD112,17:18:00,17:19:10,4_1,26
WD112,17:19:10,17:20:20,10_1,27
WD112,17:20:20,17:21:30,12_1,28
WD112,17:21:30,17:22:40,11_1,29
WD112,17:22:40,17:23:50,498_1,30
WD112,17:23:50,17:25:00,366_1,31
WD112,17:25:00,17:26:10,347_1,32
WD112,17:26:10,17:27:20,294_1,33
WD112,17:27:20,18:00:00,81_1,34
WD113,16:55:00,16:55:00,41_1,1
WD113,16:55:00,16:56:10,45_1,2
WD113,16:56:10,16:57:20,16_1,3
WD113,16:57:20,16:58:30,5_1,4
WD113,16:58:30,16:59:40,14_1,5
WD113,16:59:40,17:00:50,355_1,6
WD113,17:00:50,17:02:00,20_1,7
WD113,17:02:00,17:03:10,15_1,8
WD113,17:03:10,17:04:20,13_1,9
WD113,17:04:20,17:05:30,42_1,10
WD113,17:05:30,17:06:40,375_1,11
WD113,17:06:40,17:07:50,309_1,12
WD113,17:07:50,17:09:00,19_1,13
WD113,17:09:00,17:10:10,22_1,14
WD113,17:10:10,17:11:20,48_1,15
WD113,17:11:20,17:12:30,37_1,16
WD113,17:12:30,17:13:40,30_1,17
WD113,17:13:40,17:14:50,35_1,18
WD113,17:14:50,17:16:00,240_1,19
WD113,17:16:00,17:17:10,137_1,20
WD113,17:17:10,17:18:20,295_1,21
WD113,17:18:20,17:19:30,194_1,22
WD113,17:19:30,17:20:40,281_1,23
WD113,17:20:40,17:21:50,33_1,24
WD113,17:21:50,17:23:00,348_1,25
WD113,17:23:00,17:24:10,4_1,26
WD113,17:24:10,17:25:20,10_1,27
WD113,17:25:20,17:26:30,12_1,28
WD113,17:26:30,17:27:40,11_1,29
WD113,17:27:40,17:28:50,498_1,30
WD113,17:28:50,17:30:00,366_1,31
WD113,17:30:00,17:31:10,347_1,32
WD113,17:31:10,17:32:20,294_1,33
WD113,17:32:20,18:05:00,81_1,34
WD114,17:00:00,17:00:00,41_1,1
WD114,17:00:00,17:01:10,45_1,2
WD114,17:01:10,17:02:20,16_1,3
WD114,17:02:20,17:03:30,5_1,4
WD114,17:03:30,17:04:40,14_1,5
WD114,17:04:40,17:05:50,355_1,6
WD114,17:05:50,17:07:00,20_1,7
WD114,17:07:00,17:08:10,15_1,8
WD114,17:08:10,17:09:20,13_1,9
WD114,17:09:20,17:10:30,42_1,10
WD114,17:10:30,17:11:40,375_1,11
WD114,17:11:40,17:12:50,309_1,12
WD114,17:12:50,17:14:00,19_1,13
WD114,17:14:00,17:15:10,22_1,14
WD114,17:15:10,17:16:20,48_1,15
WD114,17:16:20,17:17:30,37_1,16
WD114,17:17:30,17:18:40,30_1,17
WD114,17:18:40,17:19:50,35_1,18
WD114,17:19:50,17:21:00,240_1,19
WD114,17:21:00,17:22:10,137_1,20
WD114,17:22:10,17:23:20,295_1,21
WD114,17:23:20,17:24:30,194_1,22
WD114,17:24:30,17:25:40,281_1,23
WD114,17:25:40,17:26:50,33_1,24
WD114,17:26:50,17:28:00,348_1,25
WD114,17:28:00,17:29:10,4_1,26
WD114,17:29:10,17:30:20,10_1,27
WD114,17:30:20,17:31:30,12_1,28
WD114,17:31:30,17:32:40,11_1,29
WD114,17:32:40,17:33:50,498_1,30
WD114,17:33:50,17:35:00,366_1,31
WD114,17:35:00,17:36:10,347_1,32
WD114,17:36:10,17:37:20,294_1,33
WD114,17:37:20,18:10:00,81_1,34
WD115,17:05:00,17:05:00,41_1,1
WD115,17:05:00,17:06:10,45_1,2
WD115,17:06:10,17:07:20,16_1,3
WD115,17:07:20,17:08:30,5_1,4
WD115,17:08:30,17:09:40,14_1,5
WD115,17:09:40,17:10:50,355_1,6
WD115,17:10:50,17:12:00,20_1,7
WD115,17:12:00,17:13:10,15_1,8
WD115,17:13:10,17:14:20,13_1,9
WD115,17:14:20,17:15:30,42_1,10
WD115,17:15:30,17:16:40,375_1,11
WD115,17:16:40,17:17:50,309_1,12
WD115,17:17:50,17:19:00,19_1,13
WD115,17:19:00,17:20:10,22_1,14
WD115,17:20:10,17:21:20,48_1,15
WD115,17:21:20,17:22:30,37_1,16
WD115,17:22:30,17:23:40,30_1,17
WD115,17:23:40,17:24:50,35_1,18
WD115,17:24:50,17:26:00,240_1,19
WD115,17:26:00,17:27:10,137_1,20
WD115,17:27:10,17:28:20,295_1,21
WD115,17:28:20,17:29:30,194_1,22
WD115,17:29:30,17:30:40,281_1,23
WD115,17:30:40,17:31:50,33_1,24
WD115,17:31:50,17:33:00,348_1,25
WD115,17:33:00,17:34:10,4_1,26
WD115,17:34:10,17:35:20,10_1,27
WD115,17:35:20,17:36:30,12_1,28
WD115,17:36:30,17:37:40,11_1,29
WD115,17:37:40,17:38:50,498_1,30
WD115,17:38:50,17:40:00,366_1,31
WD115,17:40:00,17:41:10,347_1,32
WD115,17:41:10,17:42:20,294_1,33
WD115,17:42:20,18:15:00,81_1,34
WD116,17:15:00,17:15:00,41_1,1
WD116,17:15:00,17:16:10,45_1,2
WD116,17:16:10,17:17:20,16_1,3
WD116,17:17:20,17:18:30,5_1,4
WD116,17:18:30,17:19:40,14_1,5
WD116,17:19:40,17:20:50,355_1,6
WD116,17:20:50,17:22:00,20_1,7
WD116,17:22:00,17:23:10,15_1,8
WD116,17:23:10,17:24:20,13_1,9
WD116,17:24:20,17:25:30,42_1,10
WD116,17:25:30,17:26:40,375_1,11
WD116,17:26:40,17:27:50,309_1,12
WD116,17:27:50,17:29:00,19_1,13
WD116,17:29:00,17:30:10,22_1,14
WD116,17:30:10,17:31:20,48_1,15
WD116,17:31:20,17:32:30,37_1,16
WD116,17:32:30,17:33:40,30_1,17
WD116,17:33:40,17:34:50,35_1,18
WD116,17:34:50,17:36:00,240_1,19
WD116,17:36:00,17:37:10,137_1,20
WD116,17:37:10,17:38:20,295_1,21
WD116,17:38:20,17:39:30,194_1,22
WD116,17:39:30,17:40:40,281_1,23
WD116,17:40:40,17:41:50,33_1,24
WD116,17:41:50,17:43:00,348_1,25
WD116,17:43:00,17:44:10,4_1,26
WD116,17:44:10,17:45:20,10_1,27
WD116,17:45:20,17:46:30,12_1,28
WD116,17:46:30,17:47:40,11_1,29
WD116,17:47:40,17:48:50,498_1,30
WD116,17:48:50,17:50:00,366_1,31
WD116,17:50:00,17:51:10,347_1,32
WD116,17:51:10,17:52:20,294_1,33
WD116,17:52:20,18:25:00,81_1,34
WD117,17:20:00,17:20:00,41_1,1
WD117,17:20:00,17:21:10,45_1,2
WD117,17:21:10,17:22:20,16_1,3
WD117,17:22:20,17:23:30,5_1,4
WD117,17:23:30,17:24:40,14_1,5
WD117,17:24:40,17:25:50,355_1,6
WD117,17:25:50,17:27:00,20_1,7
WD117,17:27:00,17:28:10,15_1,8
WD117,17:28:10,17:29:20,13_1,9
WD117,17:29:20,17:30:30,42_1,10
WD117,17:30:30,17:31:40,375_1,11
WD117,17:31:40,17:32:50,309_1,12
WD117,17:32:50,17:34:00,19_1,13
WD117,17:34:00,17:35:10,22_1,14
WD117,17:35:10,17:36:20,48_1,15
WD117,17:36:20,17:37:30,37_1,16
WD117,17:37:30,17:38:40,30_1,17
WD117,17:38:40,17:39:50,35_1,18
WD117,17:39:50,17:41:00,240_1,19
WD117,17:41:00,17:42:10,137_1,20
WD117,17:42:10,17:43:20,295_1,21
WD117,17:43:20,17:44:30,194_1,22
WD117,17:44:30,17:45:40,281_1,23
WD117,17:45:40,17:46:50,33_1,24
WD117,17:46:50,17:48:00,348_1,25
WD117,17:48:00,17:49:10,4_1,26
WD117,17:49:10,17:50:20,10_1,27
WD117,17:50:20,17:51:30,12_1,28
WD117,17:51:30,17:52:40,11_1,29
WD117,17:52:40,17:53:50,498_1,30
WD117,17:53:50,17:55:00,366_1,31
WD117,17:55:00,17:56:10,347_1,32
WD117,17:56:10,17:57:20,294_1,33
WD117,17:57:20,18:30:00,81_1,34
WD118,17:25:00,17:25:00,41_1,1
WD118,17:25:00,17:26:10,45_1,2
WD118,17:26:10,17:27:20,16_1,3
WD118,17:27:20,17:28:30,5_1,4
WD118,17:28:30,17:29:40,14_1,5
WD118,17:29:40,17:30:50,355_1,6
WD118,17:30:50,17:32:00,20_1,7
WD118,17:32:00,17:33:10,15_1,8
WD118,17:33:10,17:34:20,13_1,9
WD118,17:34:20,17:35:30,42_1,10
WD118,17:35:30,17:36:40,375_1,11
WD118,17:36:40,17:37:50,309_1,12
WD118,17:37:50,17:39:00,19_1,13
WD118,17:39:00,17:40:10,22_1,14
WD118,17:40:10,17:41:20,48_1,15
WD118,17:41:20,17:42:30,37_1,16
WD118,17:42:30,17:43:40,30_1,17
WD118,17:43:40,17:44:50,35_1,18
WD118,17:44:50,17:46:00,240_1,19
WD118,17:46:00,17:47:10,137_1,20
WD118,17:47:10,17:48:20,295_1,21
WD118,17:48:20,17:49:30,194_1,22
WD118,17:49:30,17:50:40,281_1,23
WD118,17:50:40,17:51:50,33_1,24
WD118,17:51:50,17:53:00,348_1,25
WD118,17:53:00,17:54:10,4_1,26
WD118,17:54:10,17:55:20,10_1,27
WD118,17:55:20,17:56:30,12_1,28
WD118,17:56:30,17:57:40,11_1,29
WD118,17:57:40,17:58:50,498_1,30
WD118,17:58:50,18:00:00,366_1,31
WD118,18:00:00,18:01:10,347_1,32
WD118,18:01:10,18:02:20,294_1,33
WD118,18:02:20,18:35:00,81_1,34
WD119,17:35:00,17:35:00,41_1,1
WD119,17:35:00,17:36:10,45_1,2
WD119,17:36:10,17:37:20,16_1,3
WD119,17:37:20,17:38:30,5_1,4
WD119,17:38:30,17:39:40,14_1,5
WD119,17:39:40,17:40:50,355_1,6
WD119,17:40:50,17:42:00,20_1,7
WD119,17:42:00,17:43:10,15_1,8
WD119,17:43:10,17:44:20,13_1,9
WD119,17:44:20,17:45:30,42_1,10
WD119,17:45:30,17:46:40,375_1,11
WD119,17:46:40,17:47:50,309_1,12
WD119,17:47:50,17:49:00,19_1,13
WD119,17:49:00,17:50:10,22_1,14
WD119,17:50:10,17:51:20,48_1,15
WD119,17:51:20,17:52:30,37_1,16
WD119,17:52:30,17:53:40,30_1,17
WD119,17:53:40,17:54:50,35_1,18
WD119,17:54:50,17:56:00,240_1,19
WD119,17:56:00,17:57:10,137_1,20
WD119,17:57:10,17:58:20,295_1,21
WD119,17:58:20,17:59:30,194_1,22
WD119,17:59:30,18:00:40,281_1,23
WD119,18:00:40,18:01:50,33_1,24
WD119,18:01:50,18:03:00,348_1,25
WD119,18:03:00,18:04:10,4_1,26
WD119,18:04:10,18:05:20,10_1,27
WD119,18:05:20,18:06:30,12_1,28
WD119,18:06:30,18:07:40,11_1,29
WD119,18:07:40,18:08:50,498_1,30
WD119,18:08:50,18:10:00,366_1,31
WD119,18:10:00,18:11:10,347_1,32
WD119,18:11:10,18:12:20,294_1,33
WD119,18:12:20,18:45:00,81_1,34
WD120,17:40:00,17:40:00,41_1,1
WD120,17:40:00,17:41:10,45_1,2
WD120,17:41:10,17:42:20,16_1,3
WD120,17:42:20,17:43:30,5_1,4
WD120,17:43:30,17:44:40,14_1,5
WD120,17:44:40,17:45:50,355_1,6
WD120,17:45:50,17:47:00,20_1,7
WD120,17:47:00,17:48:10,15_1,8
WD120,17:48:10,17:49:20,13_1,9
WD120,17:49:20,17:50:30,42_1,10
WD120,17:50:30,17:51:40,375_1,11
WD120,17:51:40,17:52:50,309_1,12
WD120,17:52:50,17:54:00,19_1,13
WD120,17:54:00,17:55:10,22_1,14
WD120,17:55:10,17:56:20,48_1,15
WD120,17:56:20,17:57:30,37_1,16
WD120,17:57:30,17:58:40,30_1,17
WD120,17:58:40,17:59:50,35_1,18
WD120,17:59:50,18:01:00,240_1,19
WD120,18:01:00,18:02:10,137_1,20
WD120,18:02:10,18:03:20,295_1,21
WD120,18:03:20,18:04:30,194_1,22
WD120,18:04:30,18:05:40,281_1,23
WD120,18:05:40,18:06:50,33_1,24
WD120,18:06:50,18:08:00,348_1,25
WD120,18:08:00,18:09:10,4_1,26
WD120,18:09:10,18:10:20,10_1,27
WD120,18:10:20,18:11:30,12_1,28
WD120,18:11:30,18:12:40,11_1,29
WD120,18:12:40,18:13:50,498_1,30
WD120,18:13:50,18:15:00,366_1,31
WD120,18:15:00,18:16:10,347_1,32
WD120,18:16:10,18:17:20,294_1,33
WD120,18:17:20,18:50:00,81_1,34
WD121,17:45:00,17:45:00,41_1,1
WD121,17:45:00,17:46:10,45_1,2
WD121,17:46:10,17:47:20,16_1,3
WD121,17:47:20,17:48:30,5_1,4
WD121,17:48:30,17:49:40,14_1,5
WD121,17:49:40,17:50:50,355_1,6
WD121,17:50:50,17:52:00,20_1,7
WD121,17:52:00,17:53:10,15_1,8
WD121,17:53:10,17:54:20,13_1,9
WD121,17:54:20,17:55:30,42_1,10
WD121,17:55:30,17:56:40,375_1,11
WD121,17:56:40,17:57:50,309_1,12
WD121,17:57:50,17:59:00,19_1,13
WD121,17:59:00,18:00:10,22_1,14
WD121,18:00:10,18:01:20,48_1,15
WD121,18:01:20,18:02:30,37_1,16
WD121,18:02:30,18:03:40,30_1,17
WD121,18:03:40,18:04:50,35_1,18
WD121,18:04:50,18:06:00,240_1,19
WD121,18:06:00,18:07:10,137_1,20
WD121,18:07:10,18:08:20,295_1,21
WD121,18:08:20,18:09:30,194_1,22
WD121,18:09:30,18:10:40,281_1,23
WD121,18:10:40,18:11:50,33_1,24
WD121,18:11:50,18:13:00,348_1,25
WD121,18:13:00,18:14:10,4_1,26
WD121,18:14:10,18:15:20,10_1,27
WD121,18:15:20,18:16:30,12_1,28
WD121,18:16:30,18:17:40,11_1,29
WD121,18:17:40,18:18:50,498_1,30
WD121,18:18:50,18:20:00,366_1,31
WD121,18:20:00,18:21:10,347_1,32
WD121,18:21:10,18:22:20,294_1,33
WD121,18:22:20,18:55:00,81_1,34
WD122,17:50:00,17:50:00,41_1,1
WD122,17:50:00,17:51:10,45_1,2
WD122,17:51:10,17:52:20,16_1,3
WD122,17:52:20,17:53:30,5_1,4
WD122,17:53:30,17:54:40,14_1,5
WD122,17:54:40,17:55:50,355_1,6
WD122,17:55:50,17:57:00,20_1,7
WD122,17:57:00,17:58:10,15_1,8
WD122,17:58:10,17:59:20,13_1,9
WD122,17:59:20,18:00:30,42_1,10
WD122,18:00:30,18:01:40,375_1,11
WD122,18:01:40,18:02:50,309_1,12
WD122,18:02:50,18:04:00,19_1,13
WD122,18:04:00,18:05:10,22_1,14
WD122,18:05:10,18:06:20,48_1,15
WD122,18:06:20,18:07:30,37_1,16
WD122,18:07:30,18:08:40,30_1,17
WD122,18:08:40,18:09:50,35_1,18
WD122,18:09:50,18:11:00,240_1,19
WD122,18:11:00,18:12:10,137_1,20
WD122,18:12:10,18:13:20,295_1,21
WD122,18:13:20,18:14:30,194_1,22
WD122,18:14:30,18:15:40,281_1,23
WD122,18:15:40,18:16:50,33_1,24
WD122,18:16:50,18:18:00,348_1,25
WD122,18:18:00,18:19:10,4_1,26
WD122,18:19:10,18:20:20,10_1,27
WD122,18:20:20,18:21:30,12_1,28
WD122,18:21:30,18:22:40,11_1,29
WD122,18:22:40,18:23:50,498_1,30
WD122,18:23:50,18:25:00,366_1,31
WD122,18:25:00,18:26:10,347_1,32
WD122,18:26:10,18:27:20,294_1,33
WD122,18:27:20,19:00:00,81_1,34
WD123,18:00:00,18:00:00,41_1,1
WD123,18:00:00,18:01:10,45_1,2
WD123,18:01:10,18:02:20,16_1,3
WD123,18:02:20,18:03:30,5_1,4
WD123,18:03:30,18:04:40,14_1,5
WD123,18:04:40,18:05:50,355_1,6
